"","ID","knownState","jp_normed","htv","rajp","delt_d","divenum","stime","ad"
"1175","1249",7,10.8853691460479,0.205831524578008,-0.303446343965321,-2.44047188855879,1249,1598883696.64,83.7510822619712
"1176","1249",7,18.885671026543,0.277823151362124,-0.235680994998612,-2.58036817829691,1249,1598883698.64,81.1707140836743
"1177","1249",7,24.2660860790426,0.320436946237681,-0.418589782884073,-2.9002527793596,1249,1598883700.64,78.2704613043147
"1178","1249",7,21.1740470757348,0.155099417269601,-0.392331731445647,-3.0523824179123,1249,1598883702.64,75.2180788864024
"1179","1249",7,20.0831524497609,0.0899829320869929,-0.21494037718184,-3.1192741024548,1249,1598883704.64,72.0988047839476
"1180","1249",7,12.413359176017,0.116466312731856,-0.0327026296492437,-3.0181331168428,1249,1598883706.64,69.0806716671048
"1181","1249",7,9.67739837564506,0.181145625386345,0.264980952396922,-2.95790169018309,1249,1598883708.64,66.1227699769217
"1182","1249",7,8.79576680291975,0.218282341187296,0.555071907490965,-2.90415059416191,1249,1598883710.64,63.2186193827598
"1183","1249",7,7.00388526363755,1.17383973201629,0.416000169216907,-3.16139122564559,1249,1598883712.64,60.0572281571142
"1184","1249",7,5.2536641360445,0.875249538227106,0.337115791067573,-3.07100813374461,1249,1598883714.64,56.9862200233696
"1185","1249",7,6.95940444622112,0.335029353519724,0.150845878381021,-3.068330273952,1249,1598883716.64,53.9178897494176
"1186","1249",7,4.69040340098873,0.250836175891026,0.024510041612466,-3.053630321727,1249,1598883718.64,50.8642594276906
"1187","1249",7,3.91089059711927,0.241467851759712,-0.0507942137590446,-2.7282572613395,1249,1598883720.64,48.1360021663511
"1188","1249",7,2.79130297886169,0.741196230104556,-0.0879869187815594,-2.7930210515779,1249,1598883722.64,45.3429811147732
"1189","1249",7,1.57823280169639,0.204368246641578,-0.0545506297926211,-2.0490185059406,1249,1598883724.64,43.2939626088326
"1190","1249",7,1.23099247658188,0.192198687951395,-0.0745294908138834,-1.6186603415512,1249,1598883726.64,41.6753022672814
"1191","1249",7,1.36479832129551,0.0687358126962119,-0.0602149843236651,-1.1710802094397,1249,1598883728.64,40.5042220578417
"1192","1249",7,1.4209439095029,0.184084341970682,-0.0787222800146339,-0.801188459291303,1249,1598883730.64,39.7030335985504
"1193","1249",7,1.4719946882332,0.147672117599811,-0.175634626247781,-0.5433704276493,1249,1598883732.64,39.1596631709011
"1194","1249",7,1.24664794420835,0.186903992291334,-0.209290432461632,-0.3377699237762,1249,1598883734.64,38.8218932471249
"1195","1249",7,1.00522297021796,0.107296504408607,-0.250429591644736,-0.220944978637995,1249,1598883736.64,38.6009482684869
"1196","1249",7,1.00684049893742,0.16102592724562,-0.263113511245113,-0.110428460463602,1249,1598883738.64,38.4905198080233
"1197","1249",7,1.09133743965807,0.159396948474233,-0.278560354259731,0.0163519888658001,1249,1598883740.64,38.5068717968891
"1198","1249",7,1.27638606099104,0.111265410046472,-0.303998613858197,0.140492085303599,1249,1598883742.64,38.6473638821927
"1199","1249",7,1.50873397897905,0.100484036961449,-0.3857211881363,0.298770854031197,1249,1598883744.64,38.9461347362239
"1200","1249",7,1.30014129904342,0.144657377120576,-0.407371716595506,0.429269017058004,1249,1598883746.64,39.3754037532819
"1201","1249",7,1.46733518441707,0.229095866473687,-0.419181483030568,0.604041117736301,1249,1598883748.64,39.9794448710182
