"","ID","divenum","stime","logMDDD.x","logMDDD.y","knownState","label"
"330","A113b",1011,2020-08-22 13:33:02,0.972010903857207,3.42548176444176,4,4
"331","A113b",1014,2020-08-22 13:34:27,0.919308140519323,3.4315868820094,4,4
"332","A113b",1015,2020-08-22 13:35:01,0.740563408981534,3.52167282295825,4,4
"333","A113b",1019,2020-08-22 13:36:41,0.850478218222172,3.56081075012416,4,4
"334","A113b",1028,2020-08-22 13:40:38,0.738825643115607,3.66095611488993,4,4
"335","A113b",1029,2020-08-22 13:41:20,0.8953336952126,3.62521307603253,4,4
"336","A113b",1035,2020-08-22 13:44:03,0.753588095510375,3.4338642398435,4,4
"337","A113b",1041,2020-08-22 13:46:38,0.749394711187059,3.61812933876854,4,4
"338","A113b",1042,2020-08-22 13:47:19,0.716235646785322,3.50906080137032,4,4
"339","A113b",1043,2020-08-22 13:47:56,0.737293772397823,3.92031131910345,4,4
"340","A113b",1044,2020-08-22 13:48:49,0.794079655262734,3.76541630536176,4,4
"341","A113b",1045,2020-08-22 13:49:36,0.723172728999568,3.41925773863667,4,4
"342","A113b",1048,2020-08-22 13:50:59,0.983890265823182,3.71814483480927,4,4
"343","A113b",1053,2020-08-22 13:53:18,0.70795177593614,3.55279616870934,4,4
"344","A113b",1054,2020-08-22 13:53:56,0.664657615550519,3.41094418766989,4,4
"345","A113b",1060,2020-08-22 13:56:08,1.09398847650252,3.9681987418831,2,2
"346","A113b",1061,2020-08-22 13:57:04,1.31789606794877,3.52752547710823,4,4
"347","A113b",1062,2020-08-22 13:57:40,1.06070463106879,3.48743073772577,4,4
"348","A113b",1070,2020-08-22 14:00:54,4.60504177598983,5.91683072813694,4,4
"349","A113b",1085,2020-08-22 14:09:25,4.3585686629133,5.54022384993778,4,4
"350","A113b",1092,2020-08-22 14:15:10,2.42192131189887,5.03999068983482,4,4
"351","A113b",1100,2020-08-22 14:20:09,1.14293915876676,3.46461488458499,2,2
"352","A113b",1101,2020-08-22 14:20:43,2.19240686208227,4.25795721452946,2,2
"353","A113b",1104,2020-08-22 14:22:54,1.18545253122523,3.53740622101574,4,4
"354","A113b",1106,2020-08-22 14:23:52,1.80699146764282,3.75325210598303,4,4
"355","A113b",1110,2020-08-22 14:26:13,0.874955847060332,3.41088070888241,1,1
"356","A113b",1112,2020-08-22 14:27:11,2.06196471784773,5.02872962402097,4,4
"357","A113b",1117,2020-08-22 14:30:59,1.14571014041073,3.54988665610336,4,4
"358","A113b",1119,2020-08-22 14:31:46,2.80897846766625,5.19348804119719,4,4
"359","A113b",1124,2020-08-22 14:35:57,1.53300536036077,4.10484326151219,4,4
"360","A113b",1125,2020-08-22 14:37:01,1.35222225014869,3.74550194791569,4,4
"361","A113b",1126,2020-08-22 14:37:46,1.23341889472278,3.58700314887449,4,4
"362","A113b",1127,2020-08-22 14:38:24,1.52907965592268,3.9541869836103,2,2
"363","A113b",1131,2020-08-22 14:40:33,1.07523514641058,3.45206813069818,4,4
"364","A113b",1132,2020-08-22 14:41:07,1.20963757829248,3.50163989025285,4,4
"365","A113b",1134,2020-08-22 14:42:03,2.16719486172137,5.08827514116032,4,4
"366","A113b",1139,2020-08-22 14:45:52,1.08494032244163,3.43069016344006,2,2
"367","A113b",1140,2020-08-22 14:46:26,1.17416042576954,3.617758259531,2,2
"368","A113b",1142,2020-08-22 14:47:24,2.41914052425467,5.13697583499055,4,4
"369","A113b",1149,2020-08-22 14:51:56,1.06862335702761,3.66813397627922,4,4
"370","A113b",1150,2020-08-22 14:52:39,1.15223285856991,3.5743872219871,4,4
"371","A113b",1151,2020-08-22 14:53:18,1.00508109850528,3.67305232003885,4,4
"372","A113b",1152,2020-08-22 14:54:00,0.966976551819286,3.54099744574501,4,4
"373","A113b",1153,2020-08-22 14:54:38,0.705648559368561,3.63867509136013,4,4
"374","A113b",1154,2020-08-22 14:55:19,1.63763563955772,4.08130558303885,4,4
"375","A113b",1157,2020-08-22 14:57:19,1.22849496557667,4.07058248287185,2,2
"376","A113b",1158,2020-08-22 14:58:20,1.00465644114662,3.59780557877422,2,2
"377","A113b",1159,2020-08-22 14:58:59,0.984514986235673,3.46923423591297,2,2
"378","A113b",1160,2020-08-22 14:59:35,0.870595428250519,3.62774326627033,2,2
"379","A113b",1162,2020-08-22 15:00:46,0.919202733576698,3.65016421880018,2,2
"380","A113b",1165,2020-08-22 15:02:20,1.19459832221837,3.9676180562374,2,2
"381","A113b",1168,2020-08-22 15:04:12,1.1318808502676,4.42177618360615,2,2
"382","A113b",1173,2020-08-22 15:07:06,0.875448788569262,3.54853880418075,2,2
"383","A113b",1174,2020-08-22 15:07:44,1.44900203113891,4.1869661041984,2,2
"384","A113b",1175,2020-08-22 15:08:53,0.783023873693549,3.40999388290401,2,2
"385","A113b",1179,2020-08-22 15:10:27,0.785442336630376,3.43891575547953,4,4
"386","A113b",1182,2020-08-22 15:11:55,1.25414768542123,3.8341240160296,4,4
"387","A113b",1183,2020-08-22 15:12:44,0.923680415761469,3.54164820062828,4,4
"388","A113b",1184,2020-08-22 15:13:21,0.994577248643879,3.47981965485352,4,4
"389","A113b",1186,2020-08-22 15:14:28,1.27323895625456,3.45086796575311,4,4
"390","A113b",1187,2020-08-22 15:15:02,1.16986281824467,3.40908550093949,4,4
"391","A113b",1189,2020-08-22 15:15:51,1.30702154279473,3.52479989528183,4,4
"392","A113b",1192,2020-08-22 15:17:05,1.17515052563938,3.40659333223557,2,2
"393","A113b",1195,2020-08-22 15:18:29,1.09531758943454,3.4570893200894,2,2
"394","A113b",1196,2020-08-22 15:19:05,1.26705512303779,4.32135709229266,2,2
"395","A113b",1197,2020-08-22 15:20:23,0.984239409392886,3.47596230494481,2,2
"396","A113b",1198,2020-08-22 15:20:58,1.03890829079282,3.40920845196613,4,4
"397","A113b",1202,2020-08-22 15:22:38,2.39378323578497,5.10928490053981,4,4
"398","A113b",1209,2020-08-22 15:27:23,2.46917542363487,4.88763711822464,2,2
"399","A113b",1216,2020-08-22 15:31:28,2.2805697988239,5.0256050687774,4,4
"400","A113b",1222,2020-08-22 15:35:23,2.17232457979853,4.87567985369073,4,4
"401","A113b",1228,2020-08-22 15:39:04,2.19542923721855,4.40862443949097,4,4
"402","D21a",1229,2020-08-31 14:07:53,3.01190866017464,4.8229564001711,4,4
"403","D21a",1233,2020-08-31 14:10:50,3.72294742720301,5.19497591116396,4,4
"404","D21a",1240,2020-08-31 14:15:25,2.33349695724549,4.17993121789064,4,4
"405","D21a",1249,2020-08-31 14:18:56,4.70448705119922,5.71849843164476,4,4
"406","D21a",1250,2020-08-31 14:24:03,1.8352466328278,3.82843892750166,4,4
"407","D21a",1254,2020-08-31 14:25:50,4.09574927875563,5.41390728758687,4,4
"408","D21a",1258,2020-08-31 14:30:21,1.30959093552356,3.47830309622002,4,4
"409","D21a",1265,2020-08-31 14:33:13,2.80551767360476,4.85362051620147,4,4
"410","D21a",1269,2020-08-31 14:36:34,1.80966454346002,4.1546390769522,4,4
"411","D21a",1273,2020-08-31 14:38:41,1.80503965106368,4.91667922364663,4,4
"412","D21a",1284,2020-08-31 14:43:16,1.33391554090055,3.88589368614707,4,4
"413","D21a",1285,2020-08-31 14:44:08,3.176753955278,5.26851729442538,4,4
"414","D21a",1289,2020-08-31 14:48:27,1.45857941356675,3.54308839549921,4,4
"415","D21a",1292,2020-08-31 14:49:52,2.71261161672711,5.14480184585674,4,4
"416","D21a",1296,2020-08-31 14:54:11,1.17703314544231,3.76707245781988,4,4
"417","D21a",1297,2020-08-31 14:54:57,3.23872232043676,5.31431602345822,4,4
"418","D21a",1305,2020-08-31 15:00:09,3.06183039766213,5.11499487849843,4,4
"419","D21a",1310,2020-08-31 15:04:36,2.96929843623163,5.27164108841218,4,4
"420","D21a",1313,2020-08-31 15:08:39,1.57565084161363,4.50154348066807,4,4
"421","D21a",1314,2020-08-31 15:10:14,1.23932620595438,3.41368320477983,4,4
"422","D21a",1315,2020-08-31 15:10:48,1.92345503282948,3.85376608926211,4,4
"423","D21a",1318,2020-08-31 15:12:49,1.81756170540157,4.04037363029079,4,4
"424","D21a",1319,2020-08-31 15:13:48,2.23854213633885,4.96823016055277,4,4
"425","D21a",1324,2020-08-31 15:18:16,2.93144165902328,5.56134339682371,4,4
"426","D21a",1329,2020-08-31 15:23:46,1.27437121685687,3.66941810030299,4,4
"427","D21a",1332,2020-08-31 15:25:01,2.70123343638951,4.93546350176298,4,4
"428","D21a",1335,2020-08-31 15:28:58,1.60969255067832,3.93314532782026,4,4
"429","D21a",1336,2020-08-31 15:29:53,2.43466336264233,5.05803050862809,4,4
"430","D21a",1340,2020-08-31 15:34:32,1.56739322677387,4.31152883446586,4,4
"431","D21a",1341,2020-08-31 15:35:50,2.7923769093747,5.24851060989412,4,4
"432","D21a",1347,2020-08-31 15:41:21,2.80040349332175,5.1319416048539,4,4
"433","D21a",1351,2020-08-31 15:45:20,1.20463474078328,3.57377850754967,4,4
"434","D21a",1353,2020-08-31 15:46:26,2.86269343804339,5.06669949990292,4,4
"435","D21a",1357,2020-08-31 15:50:20,1.15367465879758,3.43506654516678,4,4
"436","D21a",1358,2020-08-31 15:50:55,1.23972227134965,3.8297324249671,4,4
"437","D21a",1359,2020-08-31 15:52:01,1.59819482105784,4.20826727492092,4,4
"438","D21a",1361,2020-08-31 15:53:36,2.03121804443768,4.42652842075478,4,4
"439","D21a",1362,2020-08-31 15:55:03,1.30972647979392,4.19935406182987,4,4
"440","D21a",1367,2020-08-31 15:57:49,2.22886308093114,4.9748722337039,4,4
"441","D21a",1374,2020-08-31 16:02:27,2.21962956365308,4.92398260792612,4,4
"442","D21a",1375,2020-08-31 16:04:49,1.3407814720644,3.86345913404838,4,4
"443","D21a",1378,2020-08-31 16:06:21,1.00530755278287,3.53379023868016,4,4
"444","D21a",1379,2020-08-31 16:06:58,2.59909827516125,5.17721502469534,4,4
"445","D21a",1382,2020-08-31 16:10:53,1.68137505752094,3.98411228799034,4,4
"446","D21a",1389,2020-08-31 16:13:51,3.08918785984548,5.00372415935889,4,4
"447","D21a",1394,2020-08-31 16:17:45,2.84181448779068,5.30255019095897,4,4
"448","D21a",1399,2020-08-31 16:22:08,2.74589676629169,5.12404184234394,4,4
"449","D21a",1405,2020-08-31 16:26:21,2.77361216141632,5.04369063215117,4,4
"450","D21a",1410,2020-08-31 16:30:21,2.59556134429695,5.32516176644674,4,4
"451","D21a",1414,2020-08-31 16:34:47,2.62559261932823,4.98775253980787,4,4
"452","D21a",1420,2020-08-31 16:38:26,2.80092150435542,5.08965971201512,4,4
"453","D21a",1426,2020-08-31 16:42:25,2.70390407084951,4.91276548432079,4,4
"454","D21a",1430,2020-08-31 16:45:46,2.68165405030664,4.87407051205061,4,4
"455","D21a",1435,2020-08-31 16:49:19,2.64054734208784,4.83644513581839,4,4
"456","D21a",1441,2020-08-31 16:52:49,2.76676353409306,4.98876291297092,4,4
"457","D21a",1445,2020-08-31 16:56:20,2.74837162396762,5.07651084362691,4,4
"458","D21a",1450,2020-08-31 17:00:05,2.59587278886726,4.97538572276433,4,4
"459","D21a",1454,2020-08-31 17:03:40,2.78552810469016,5.01187593196143,4,4
"460","D21a",1460,2020-08-31 17:07:34,2.70551572451396,5.15673858235269,4,4
"461","D21a",1463,2020-08-31 17:11:08,0.860021773461149,3.45911083514568,4,4
"462","D21a",1466,2020-08-31 17:12:18,2.69330882246707,5.02384329899519,4,4
"463","D21a",1472,2020-08-31 17:16:22,2.5669106783462,4.90041875160061,4,4
"464","D21a",1473,2020-08-31 17:18:40,1.70224353952684,3.99756132578017,4,4
"465","D21a",1480,2020-08-31 17:21:28,2.63097453499294,5.10131908217047,4,4
"466","D21a",1481,2020-08-31 17:24:16,1.09330313341929,3.54922937015505,4,4
"467","D21a",1483,2020-08-31 17:25:14,1.45384792648333,3.67759140065104,4,4
"468","D21a",1485,2020-08-31 17:26:13,2.66224350086896,5.0365470093509,4,4
"469","D21a",1492,2020-08-31 17:30:45,2.37647973804921,5.05303815479822,4,4
"470","D21a",1495,2020-08-31 17:34:13,0.985831196382144,3.4021387960183,4,4
"471","D21a",1497,2020-08-31 17:35:00,2.54285475051219,5.1598063712228,4,4
"472","D21a",1504,2020-08-31 17:39:57,2.63656742862589,5.10896131983482,4,4
"473","D21a",1505,2020-08-31 17:42:46,1.42631985883126,3.70150103130345,1,1
"474","D21a",1509,2020-08-31 17:44:28,2.62131207066716,4.89853906294256,4,4
"475","D21a",1514,2020-08-31 17:48:22,2.5094233414385,4.94924692103643,1,1
"476","D21a",1515,2020-08-31 17:50:46,1.13666238880259,3.66565854952484,4,4
"477","D21a",1516,2020-08-31 17:51:29,0.874925982637949,3.49938064909041,1,1
"478","D21a",1520,2020-08-31 17:52:58,2.28961682504478,4.96386650128799,4,4
"479","D21a",1525,2020-08-31 17:56:53,2.54898566954002,5.06236493801435,4,4
"480","D21a",1530,2020-08-31 18:00:45,2.41623877487886,4.8322050293604,4,4
"481","D21a",1533,2020-08-31 18:03:51,1.0573741694191,3.62793323002307,4,4
"482","D21b",1534,2020-08-31 18:04:31,2.49007927657908,4.97741015104944,1,1
"483","D21b",1538,2020-08-31 18:08:22,2.38674042907885,5.00936415960061,4,4
"484","D21b",1543,2020-08-31 18:12:16,2.48223260510539,5.07353805949652,4,4
"485","D21b",1549,2020-08-31 18:16:33,2.54000376873295,4.97822419028098,4,4
"486","D21b",1552,2020-08-31 18:19:59,1.11232483949478,3.42645919704283,4,4
"487","D21b",1555,2020-08-31 18:21:08,2.61795112988699,5.17808722523009,4,4
"488","D21b",1556,2020-08-31 18:24:08,1.44725017923807,3.58560911489289,1,1
"489","D21b",1559,2020-08-31 18:25:27,2.75420848243263,5.14847862399315,4,4
"490","D21b",1562,2020-08-31 18:29:01,1.98239842044806,4.53698889565277,4,4
"491","D21b",1564,2020-08-31 18:32:35,1.07672358075823,3.83023397901388,1,1
"492","D21b",1565,2020-08-31 18:33:26,0.719765154750647,3.41665645425122,4,4
"493","D21b",1569,2020-08-31 18:35:00,2.79661290542854,5.47188618253819,4,4
"494","D21b",1577,2020-08-31 18:41:35,2.63326584580497,5.48666039389743,4,4
"495","D21b",1582,2020-08-31 18:47:06,1.19435215606555,3.69332913459944,4,4
"496","D21b",1585,2020-08-31 18:48:36,2.76824533263324,4.73972333119604,4,4
"497","D21b",1588,2020-08-31 18:51:18,0.922822447483002,3.61721825068934,4,4
"498","D21b",1589,2020-08-31 18:52:00,1.19845558407765,3.55349532559677,4,4
"499","D21b",1590,2020-08-31 18:52:39,1.72280849255968,4.15701165427419,4,4
"500","D21b",1594,2020-08-31 18:54:48,2.85469109450167,5.4110069817625,4,4
"501","D21b",1595,2020-08-31 18:58:35,1.02966163990931,3.55497033653799,4,4
"502","D21b",1599,2020-08-31 19:00:12,2.86715592344202,5.45968435980365,4,4
"503","D21b",1603,2020-08-31 19:06:03,2.58025192273261,5.56505997841443,4,4
"504","D21b",1610,2020-08-31 19:12:29,2.25032401367306,5.08595283051471,4,4
"505","D21b",1612,2020-08-31 19:16:08,1.48892731340885,4.09234716624761,4,4
"506","D21b",1613,2020-08-31 19:17:54,0.781661570969829,3.58115986015412,4,4
"507","D21b",1614,2020-08-31 19:18:33,2.41962047729858,5.36616152662874,4,4
"508","D21b",1615,2020-08-31 19:22:11,1.23236205818039,4.45172283454889,4,4
"509","D21b",1620,2020-08-31 19:25:23,0.698415217282678,3.77002495480875,4,4
"510","D21b",1621,2020-08-31 19:26:10,1.36366157931746,4.46531874464945,4,4
"511","D21b",1624,2020-08-31 19:28:12,3.05794281345647,5.53923316346087,4,4
"512","D21b",1632,2020-08-31 19:35:10,2.85166162595849,5.44202896549728,4,4
"513","D21b",1639,2020-08-31 19:41:15,1.07134668451859,4.40921240571683,4,4
"514","D21b",1640,2020-08-31 19:42:41,1.00594518388838,3.82296745132601,4,4
"515","D21b",1642,2020-08-31 19:43:58,1.03939364771546,3.68119264765444,4,4
"516","D21b",1643,2020-08-31 19:44:42,0.961260301293788,3.40634447784869,4,4
"517","D21b",1644,2020-08-31 19:45:16,1.53040783933051,4.68277619618518,4,4
"518","D21b",1647,2020-08-31 19:47:50,1.45876083994347,3.64479139955137,4,4
"519","D21b",1650,2020-08-31 19:49:25,1.43735601850133,4.09132140521332,4,4
"520","D21b",1651,2020-08-31 19:50:28,1.38906863244531,4.51172975999616,4,4
"521","D21b",1653,2020-08-31 19:52:32,1.10797881075119,3.82846322223761,4,4
"522","D21b",1654,2020-08-31 19:53:22,1.03992723845228,3.53559098641886,4,4
"523","D21b",1656,2020-08-31 19:54:26,1.0589059601279,3.50882677629537,4,4
"524","D21b",1657,2020-08-31 19:55:02,1.10128847442199,3.58196334460733,4,4
"525","D21b",1658,2020-08-31 19:55:42,1.12399763610066,4.48283233788052,4,4
"526","D21b",1660,2020-08-31 19:57:46,1.01243743996217,3.81950722159254,4,4
"527","D21b",1662,2020-08-31 19:58:54,1.1618216947019,3.57623160401923,4,4
"528","D21b",1663,2020-08-31 19:59:33,1.13609509681939,3.71692612026213,4,4
"529","D21b",1664,2020-08-31 20:00:18,1.42319879123629,4.36711299335965,4,4
"530","D21b",1665,2020-08-31 20:01:40,1.05765001611666,3.4650011283922,4,4
"531","D21b",1668,2020-08-31 20:02:55,1.20572489750346,3.52499466761439,4,4
"532","D21b",1669,2020-08-31 20:03:32,1.46902158790242,3.84213102659443,4,4
"533","D21b",1670,2020-08-31 20:04:22,1.40066867409926,4.48721053270736,4,4
"534","D21b",1671,2020-08-31 20:05:54,1.44609377949284,3.64514148066728,4,4
"535","D21b",1675,2020-08-31 20:08:10,1.26682788294983,3.58698871545735,4,4
"536","D21b",1677,2020-08-31 20:09:14,0.944089228696849,3.78892937008167,4,4
"537","D21b",1678,2020-08-31 20:10:02,1.24457142003457,4.29308212707479,4,4
"538","D21b",1681,2020-08-31 20:12:22,0.944353398502142,3.69558248424451,4,4
"539","D21b",1683,2020-08-31 20:13:34,1.22893471890186,3.71677596568523,4,4
"540","D21b",1684,2020-08-31 20:14:18,1.47844056465764,4.56639023843057,4,4
"541","D21b",1689,2020-08-31 20:17:46,1.2737361933455,4.11793684950898,4,4
"542","D21b",1691,2020-08-31 20:19:19,1.11742480208861,3.45300420609987,4,4
"543","D21b",1692,2020-08-31 20:19:54,1.64038276293463,4.23082213288109,4,4
"544","D21b",1693,2020-08-31 20:21:06,1.16687689122491,3.88561078863542,4,4
"545","D21b",1696,2020-08-31 20:22:47,1.33038671742848,4.72029811521623,4,4
"546","D21b",1698,2020-08-31 20:25:13,1.25366496249132,3.97700753372655,4,4
"547","D21b",1700,2020-08-31 20:26:29,1.32375453064176,3.92190002503097,4,4
"548","D21b",1702,2020-08-31 20:27:45,1.12633539115512,3.42403267477949,4,4
"549","D21b",1703,2020-08-31 20:28:19,1.31984391009277,4.30575462213335,4,4
"550","D21b",1708,2020-08-31 20:30:36,0.999431736276656,3.42834007292373,4,4
"551","D21b",1710,2020-08-31 20:31:41,1.03418270218763,3.58687613683106,4,4
"552","D21b",1711,2020-08-31 20:32:21,1.31517125255013,3.55620826876442,4,4
"553","D21b",1713,2020-08-31 20:33:31,1.12756173731009,3.5120006472218,4,4
"554","D21b",1714,2020-08-31 20:34:07,1.24302384794485,3.5376036479842,4,4
"555","D21b",1716,2020-08-31 20:35:16,1.23652877959445,3.44653802216312,4,4
"556","D21b",1717,2020-08-31 20:35:51,1.14334595809394,3.61039505924792,4,4
"557","D21b",1718,2020-08-31 20:36:31,1.2574556702277,3.45935456891119,4,4
"558","D21b",1719,2020-08-31 20:37:06,1.25843437683966,3.47953209604713,4,4
"559","D21b",1722,2020-08-31 20:38:27,1.06994722096596,3.62056117492609,4,4
"560","D21b",1724,2020-08-31 20:39:31,1.15863485934449,3.75146229756599,4,4
"561","D21b",1725,2020-08-31 20:40:17,1.14104453615417,3.81609301495781,4,4
"562","D21b",1728,2020-08-31 20:41:48,1.18221819150305,3.4968934371817,4,4
"563","D21b",1733,2020-08-31 20:44:18,1.03837206583168,3.46631115399242,4,4
"564","D21b",1734,2020-08-31 20:44:53,1.09249415391872,3.43869986549409,4,4
"565","D21b",1736,2020-08-31 20:45:58,1.27840852571962,3.49437573172838,4,4
"566","D21b",1737,2020-08-31 20:46:34,1.28442462834301,3.4519680866252,4,4
"567","D21b",1738,2020-08-31 20:47:09,1.12922682812913,3.64236665947697,4,4
"568","D21b",1739,2020-08-31 20:47:50,1.0813114485614,3.74974660063313,4,4
"569","D21b",1742,2020-08-31 20:49:34,1.27213134536566,3.44129030216264,4,4
"570","D21b",1743,2020-08-31 20:50:08,1.2529206819293,3.4417403803915,4,4
"571","D21b",1744,2020-08-31 20:50:43,1.24002330154067,3.46708283084606,4,4
"572","D21b",1745,2020-08-31 20:51:18,1.20457516916106,3.55114047055507,4,4
"573","D21b",1747,2020-08-31 20:52:29,1.13099565689006,3.56568040043097,4,4
"574","D21b",1751,2020-08-31 20:54:33,1.4374120371017,3.57624720936286,4,4
"575","D21b",1752,2020-08-31 20:55:12,1.23677777184494,3.51356850328021,4,4
"576","D21b",1753,2020-08-31 20:55:49,1.15166336077963,3.40602929719446,4,4
"577","D21b",1761,2020-08-31 20:59:06,0.976334622000896,3.60913654681904,4,4
"578","D21b",1762,2020-08-31 20:59:47,1.08727716931142,3.55246797157039,4,4
"579","D21b",1763,2020-08-31 21:00:25,1.10807213899424,3.77395124683341,4,4
"580","D21b",1764,2020-08-31 21:01:12,1.29507988749635,3.73742670759434,4,4
"581","D21b",1766,2020-08-31 21:02:30,1.10804069579128,3.63225363742922,4,4
"582","D21b",1767,2020-08-31 21:03:11,0.954347899334763,3.65648015423987,4,4
"583","D21b",1769,2020-08-31 21:04:26,0.963608430411878,3.6042093821336,4,4
"584","D21b",1770,2020-08-31 21:05:06,1.02617346875699,3.86903079288289,4,4
"585","D21b",1772,2020-08-31 21:06:18,0.809969933721226,3.42511778470896,4,4
"586","D21b",1773,2020-08-31 21:06:53,0.981642808443669,3.45460795509807,4,4
"587","D21b",1774,2020-08-31 21:07:29,0.81177628127025,3.49008693472532,4,4
"588","D21b",1775,2020-08-31 21:08:06,1.02402683669273,4.18530706732541,4,4
"589","D21b",1777,2020-08-31 21:09:48,1.07953944895391,3.63021028714028,4,4
"590","D21b",1785,2020-08-31 21:13:00,4.39159669872662,4.97235173716561,4,4
"591","D21b",1788,2020-08-31 21:16:25,1.00032878416451,3.44256595756987,4,4
"592","D21b",1789,2020-08-31 21:17:00,1.14991567654873,3.48702176620909,4,4
"593","D21b",1791,2020-08-31 21:18:11,0.797000673092648,3.43492114060165,4,4
"594","D21b",1794,2020-08-31 21:19:45,1.34111972068897,3.88052838414523,4,4
"595","D21b",1796,2020-08-31 21:21:03,1.53848407190811,3.49923575180033,4,4
"596","D21b",1798,2020-08-31 21:21:57,1.07218173972866,3.82450942963524,4,4
"597","D21b",1800,2020-08-31 21:23:11,0.990532867391944,3.5957599183369,4,4
"598","D21b",1804,2020-08-31 21:25:20,1.13513858763268,3.66671848619174,4,4
"599","D21b",1805,2020-08-31 21:26:04,0.885812134660803,3.5005774135038,4,4
"600","D21b",1806,2020-08-31 21:26:40,1.04952461459287,3.41239731130398,4,4
"601","D21b",1807,2020-08-31 21:27:15,1.02593099200339,3.41372155223878,4,4
"602","D21b",1808,2020-08-31 21:27:49,1.12010283458627,3.44579704328634,4,4
"603","D21b",1809,2020-08-31 21:28:24,0.946218103168266,3.52487801466656,4,4
"604","D21b",1811,2020-08-31 21:29:23,1.1489265057906,3.46685103109431,4,4
"605","D21b",1813,2020-08-31 21:30:28,1.06546538711908,4.00299754141632,4,4
"606","D21b",1814,2020-08-31 21:31:27,0.952381143746163,3.8757847605122,4,4
"607","D21b",1815,2020-08-31 21:32:19,0.716474484984447,3.42574975956408,4,4
"608","D21b",1816,2020-08-31 21:32:53,0.764155588435049,3.57942398142796,4,4
"609","D21b",1818,2020-08-31 21:34:03,0.893871681483392,3.86242656444044,4,4
"610","D21b",1822,2020-08-31 21:36:14,0.983570618354728,3.46808426132319,4,4
"611","D21b",1825,2020-08-31 21:37:51,1.16367802392638,3.65709156923768,4,4
"612","D21b",1827,2020-08-31 21:39:05,1.19512992350842,4.00687654940306,4,4
"613","D21b",1834,2020-08-31 21:42:33,1.27843675579433,3.61725285278971,4,4
"614","D21b",1835,2020-08-31 21:43:15,1.45725783295735,4.24580217258012,4,4
"615","D21b",1837,2020-08-31 21:44:36,1.18129487120005,3.72922061017364,4,4
"616","D21b",1838,2020-08-31 21:45:22,1.13396161072778,3.48621127469903,4,4
"617","D21b",1840,2020-08-31 21:46:30,1.09804756652641,3.92703538026675,4,4
"618","D21b",1841,2020-08-31 21:47:25,1.16312442906999,3.42025198379095,4,4
"619","D21b",1842,2020-08-31 21:48:00,0.902250787272428,3.65774020106611,4,4
"620","D21b",1843,2020-08-31 21:48:43,0.877587898817043,3.58699567596819,4,4
"621","D21b",1844,2020-08-31 21:49:25,1.22714322180717,4.01266349979086,4,4
"622","D21b",1847,2020-08-31 21:51:20,1.47286153455428,3.9164063714487,4,4
"623","D21b",1848,2020-08-31 21:52:15,1.06031868972582,3.45485017671363,4,4
"624","D21b",1851,2020-08-31 21:53:55,1.34310494575103,3.79019966919586,4,4
"625","D21b",1852,2020-08-31 21:54:43,1.29026308923629,4.14820845782858,4,4
"626","D21b",1854,2020-08-31 21:56:16,0.965001775801957,3.46859099730051,4,4
"627","D21b",1855,2020-08-31 21:56:52,1.94968667197651,4.63588572220819,4,4
"628","D21b",1856,2020-08-31 21:58:40,1.16577195424364,3.4094390104043,4,4
"629","D21b",1858,2020-08-31 21:59:41,3.20685837627631,4.39307309785244,4,4
"630","D21b",1860,2020-08-31 22:01:38,1.32401503373273,3.81601215684405,4,4
"631","D21b",1862,2020-08-31 22:02:56,2.56175871495391,4.31716405446372,4,4
"632","D21b",1865,2020-08-31 22:05:11,1.10696595133256,3.66753626798152,4,4
"633","D21b",1866,2020-08-31 22:05:54,1.08547380437716,3.40480689649389,4,4
"634","D21b",1867,2020-08-31 22:06:28,1.89585264732721,3.97188780616257,4,4
"635","D21b",1868,2020-08-31 22:07:25,1.46818893062882,3.50373836779207,4,4
"636","D21b",1869,2020-08-31 22:08:02,2.2954034087939,4.00777212417181,4,4
"637","D21b",1873,2020-08-31 22:10:01,2.15949808318973,3.61070771840433,4,4
"638","D21b",1875,2020-08-31 22:11:10,0.807903050837101,3.60966748153096,4,4
"639","D21b",1879,2020-08-31 22:13:19,1.01670672329375,3.69829250495981,4,4
"640","D21b",1880,2020-08-31 22:14:03,1.3767935947943,3.45545557026743,4,4
"641","D21b",1884,2020-08-31 22:15:55,1.61084780910556,4.62522069292042,4,4
"642","D21b",1887,2020-08-31 22:18:41,1.82455162706111,4.58384698952115,4,4
"643","D21b",1889,2020-08-31 22:20:44,0.986614832409285,4.17985868679186,4,4
"644","D21b",1890,2020-08-31 22:21:53,2.30186122193947,3.68012968274299,4,4
"645","D21b",1891,2020-08-31 22:22:37,1.9703952907082,4.06205391185845,4,4
"646","D21b",1892,2020-08-31 22:23:39,1.45555217343918,4.01008354784822,4,4
"647","D21b",1894,2020-08-31 22:25:05,1.19854247722846,3.61704602668528,4,4
"648","D21b",1897,2020-08-31 22:26:39,1.13619329941746,3.6777406540483,4,4
"649","D21b",1898,2020-08-31 22:27:23,1.23627276252337,3.74193764914979,4,4
"650","D21b",1900,2020-08-31 22:28:32,1.17491005432305,3.89407729006229,4,4
"651","D21b",1901,2020-08-31 22:29:25,1.17367522594413,3.4493027747685,4,4
"652","D21b",1902,2020-08-31 22:30:00,1.17382349764849,3.51532330960359,4,4
"653","D21b",1903,2020-08-31 22:30:37,1.10872155713401,3.82539485625274,4,4
